contrast,correlation,energy,homogeneity,label
271.1209399606299,0.6975964564321764,0.020720171443477563,0.11578983620995142,Palapi
516.5612081692914,0.42475669900048113,0.01768559033622231,0.07826395916545531,Palapi
755.5469365157481,0.544973091970777,0.013734828680860943,0.06796216271853037,Palapi
1531.124753937008,0.3581847808429556,0.010892457162340993,0.046965855374734994,Palapi
342.49741633858275,0.8651300689908561,0.013132639730081263,0.08729177066802264,Palapi
398.4349778543308,0.5409161582652315,0.018253392433133717,0.09006712426835264,Palapi
276.16037155511816,0.5354709932461067,0.02325034876891497,0.12024539544961763,Palapi
535.3545152559057,0.5081641089069141,0.017024698599257745,0.08024464797763294,Palapi
352.66640009842524,0.8087363607469363,0.015899530221179025,0.09739596045116442,Palapi
259.81815944881896,0.551119575476576,0.022769553684494733,0.12313087389152498,Palapi
904.286540354331,0.5329057309947396,0.013091586038590305,0.06574037833432021,Palapi
879.7469857283467,0.45402891505680293,0.013056418632329274,0.06281530189064881,Palapi
1020.2323449803151,0.6533033369046285,0.011403168089893265,0.06465886161645433,Palapi
804.3503937007874,0.5635092042565818,0.012643918178527672,0.06552007638571894,Palapi
585.4088951771653,0.26497870844300936,0.019395370035799817,0.08135934437499885,Palapi
758.7523375984252,0.23198353145534206,0.015830537227986344,0.06705108132491813,Palapi
676.2531988188978,0.5775206311536834,0.013734897560092258,0.06479699708631531,Palapi
253.07763287401576,0.822643348321902,0.016719047820664985,0.10495123375105439,Palapi
490.79546013779543,0.5479534286199752,0.01756740491284817,0.08703117092209295,Palapi
722.7178887795277,0.2604540870712202,0.016307301528017983,0.06813852601744651,Palapi
569.6650467519685,0.6541343517223436,0.014768008129663786,0.08094182315583026,Palapi
448.6410556102363,0.6009088776442145,0.01559718416973964,0.0803057397382488,Palapi
376.7911540354332,0.6900122423657749,0.017047910650048775,0.10242681549243075,Palapi
710.9638287401576,0.7847364829505579,0.013771561163859341,0.09676182313433483,Palapi
413.64806840551194,0.520308733802976,0.01763705952571938,0.09203536271443945,Palapi
511.93977608267727,0.8265270573229451,0.013985264045183491,0.08322264533465673,Palapi
1531.7270546259847,0.3580335547039741,0.010922813547946868,0.04681075866983713,Palapi
678.8082554133857,0.7326264160077709,0.01181807019947912,0.0691110893599507,Palapi
679.0640378937007,0.7325446345559502,0.011817749991656818,0.06926363486354772,Palapi
476.90071358267727,0.2642063863118428,0.019368035687543448,0.08191765611515392,Uru
114.78764763779527,0.9084435132702912,0.021685151914120918,0.15495049649991913,Uru
150.07344980314963,0.3089737029134949,0.030872602220354373,0.1191893797804331,Uru
112.37278543307089,0.48626734243801667,0.031989460670890806,0.12808180230095145,Uru
150.08636811023626,0.3088947296181821,0.03086993611445607,0.11921198412329488,Uru
544.3529158464569,0.3668933808133333,0.017516116416939967,0.07593946374766623,Uru
373.995816929134,0.5665583302678147,0.019188032910298098,0.0984101491035085,Uru
544.3138533464568,0.3669497652268135,0.017524378010556275,0.07572672725345563,Uru
436.0033218503937,0.07545090032260933,0.021073027366357355,0.07183939440808608,Uru
290.07966289370086,0.3853602029832524,0.021905566986069266,0.08917779409554637,Uru
435.93516240157476,0.07558328374523747,0.021071456027201067,0.07182483681815807,Uru
724.2434178149607,0.3185169190792744,0.014392844707043932,0.05500064947874048,Uru
163.15508120078744,0.6807092993077062,0.02299780041462507,0.1129422310625507,Uru
684.3674335629921,0.23235985510249474,0.016447037958601474,0.06417327665356316,Uru
437.37844488188983,0.5099822833225857,0.017983232270285445,0.08233392213866322,Uru
684.3307086614175,0.23237310363432956,0.016433687714265365,0.064251600471965,Uru
828.7100762795276,0.35211346966496065,0.013360039385849919,0.054210085590910416,Uru
404.6202632874015,0.5181407662694625,0.017037530220769148,0.08110671111878581,Uru
440.4353469488191,0.6546526285079064,0.015271462552287464,0.07821873906607439,Uru
828.8225885826773,0.3520406379446085,0.01336414583210919,0.05397978345850204,Uru
455.52005413385825,0.2698759428404735,0.019758864013271246,0.07989799116170673,Uru
349.6436392716536,0.4423219229231949,0.021096045279018007,0.09854167097897784,Uru
455.4072342519685,0.26994266338306705,0.019735724609769256,0.0800202576872967,Uru
452.90920275590554,0.5885397598385146,0.015594515122476478,0.07924923986498326,Uru
328.11964812992136,0.7043752570158924,0.016849476688749997,0.0925351881840657,Uru
452.73695866141725,0.5887016213418413,0.01559779070769499,0.07908431708000498,Uru
443.15452755905505,0.21115844318263333,0.020119552749863115,0.07887633138523865,Uru
300.2054625984253,0.4667553000517361,0.02163487956455377,0.09630613386200688,Uru
547.9878198818898,0.2529270626145134,0.018788051504123635,0.08164779363065855,Uru
443.1843626968505,0.21120800792663985,0.02010450031444663,0.07896406460716555,Uru
833.2877706692914,0.2750892863862247,0.013691158593271647,0.04781059189945353,Uru
522.2746062992127,0.552945052475599,0.014725153499177987,0.06586853548642801,Uru
833.3660802165357,0.2751002179701899,0.01369129679078545,0.04770883379246033,Uru
384.3487942913386,0.7092696836221213,0.01726259476514484,0.08604321656986155,Uru
225.99354084645674,0.8301325253134866,0.020178993864598233,0.1227112666683101,Uru
384.30561023622045,0.7093039198623591,0.01726155347141952,0.08603917180151735,Uru
499.2086614173229,0.14875015492452645,0.020134265026567743,0.07745343098524254,Uru
329.6710137795275,0.43918205550028344,0.021938451183382467,0.09786817494842158,Uru
499.4991387795275,0.14858746049316082,0.020127544777524996,0.07758089821255121,Uru
388.81126968503935,0.46892093164984705,0.02004658449274713,0.09438268919457327,Uru
330.96973425196853,0.6944018301197867,0.015943619248028805,0.0791084055295769,Uru
