Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
flip_h_uru_train (83).jpg,Uru,36.334399606299264,78.04054808109616,60.897145669291426,88.81802963605917,0.4356438446738584,0.33836472578635585,0.3906637829599809,0.32791909281479653,3.8841043307086665,5.845123690247382,4.967888779527564,6.246884493768983,7.420515326325017,7.517536399136975,7.650588902538887,7.566019125082221,0.004079641460064177,0.002874364419446183,0.0033635597056350477,0.0026988447553682256,0.06387207104880957,0.05361309932699455,0.05799620423471736,0.051950406691076305,0.9966709043279561,0.992829177164013,0.9944555778580751,0.9918387534954638
flip_v_uru_train (83).jpg,Uru,36.334399606299264,78.04054808109616,60.897145669291426,88.81802963605917,0.4356438446738584,0.33836472578635585,0.3906637829599809,0.32791909281479653,3.8841043307086665,5.845123690247382,4.967888779527564,6.246884493768983,7.420515326325017,7.517536399136975,7.650588902538887,7.566019125082221,0.004079641460064177,0.002874364419446183,0.0033635597056350477,0.0026988447553682256,0.06387207104880957,0.05361309932699455,0.05799620423471736,0.051950406691076305,0.9966709043279561,0.992829177164013,0.9944555778580751,0.9918387534954638
blur_uru_train (83).jpg,Uru,18.960506889763792,49.70115940231885,32.78918553149606,42.71572943145887,0.48794568663693527,0.38112208933408703,0.4415116665840816,0.40614846729114695,2.852362204724412,4.749705499411002,3.71708907480315,4.314464628929256,7.148325690657885,7.299284992815947,7.392229052329196,7.237505922729895,0.00526110067112713,0.0034788377593371286,0.00426020395497822,0.0038158560414088944,0.07253344518997515,0.05898167308017914,0.06527023789582984,0.06177261562706322,0.9982662074931677,0.9954425077771868,0.9970206188836602,0.9960831394618341
uru_train (84).jpg,Uru,60.30314960629934,88.26343852687711,36.16849163385833,77.32426064852146,0.39029565012302514,0.32781021692786266,0.4379896224386667,0.3422627918663644,4.955216535433069,6.240622481244967,3.8700172244094553,5.801413602827199,7.643943459538617,7.561313696709481,7.416511271738797,7.510822734546675,0.0033742008401985634,0.002711247470979042,0.004123901314208885,0.002914036580134669,0.058087871713452914,0.05206964058814927,0.06421760906643041,0.053981817125164186,0.9945060426936697,0.9918840636718931,0.9966838124846464,0.9928900445850808
flip_h_uru_train (84).jpg,Uru,60.30314960629934,77.32426064852146,36.16849163385833,88.26343852687711,0.39029565012302514,0.3422627918663644,0.4379896224386667,0.32781021692786266,4.955216535433069,5.801413602827199,3.8700172244094553,6.240622481244967,7.643943459538617,7.510822734546675,7.416511271738797,7.561313696709481,0.0033742008401985634,0.002914036580134669,0.004123901314208885,0.002711247470979042,0.058087871713452914,0.053981817125164186,0.06421760906643041,0.05206964058814927,0.9945060426936697,0.9928900445850808,0.9966838124846464,0.9918840636718931
flip_v_uru_train (84).jpg,Uru,60.30314960629934,77.32426064852146,36.16849163385833,88.26343852687711,0.39029565012302514,0.3422627918663644,0.4379896224386667,0.32781021692786266,4.955216535433069,5.801413602827199,3.8700172244094553,6.240622481244967,7.643943459538617,7.510822734546675,7.416511271738797,7.561313696709481,0.0033742008401985634,0.002914036580134669,0.004123901314208885,0.002711247470979042,0.058087871713452914,0.053981817125164186,0.06421760906643041,0.05206964058814927,0.9945060426936697,0.9928900445850808,0.9966838124846464,0.9918840636718931
blur_uru_train (84).jpg,Uru,32.596026082677206,49.23702647405295,19.071173720472473,42.82776365552729,0.44383040389303874,0.3825227071510323,0.4880635491068904,0.4060196979898996,3.689160925196849,4.718457436914874,2.84947096456693,4.308326616653232,7.396465170064305,7.303613430808443,7.159934973805807,7.247673359728762,0.004272714478046143,0.003487888493540029,0.005243778553963371,0.0038065419921527424,0.06536600399325435,0.059058348212086234,0.07241393894799102,0.06169717977470885,0.9970410613336407,0.9954893270031622,0.9982578202054868,0.9960765764449673
uru_train (85).jpg,Uru,352.41584645669315,544.9900799801605,241.23136072834674,441.0423460846923,0.33289719425669334,0.2708651950916872,0.3898904640331794,0.2883274062122468,12.068897637795295,15.494884989769997,9.733206200787409,13.849959699919417,7.0292960889653795,6.9770273951006425,6.841645898815969,6.886873874767119,0.006082903157017266,0.004775956541807072,0.0073193106591291366,0.00527315110058332,0.07799296863831551,0.06910829575244257,0.08555296990244779,0.07261646576764336,0.9680880046453076,0.9505737126537629,0.9783085830924614,0.960003678873651
flip_h_uru_train (85).jpg,Uru,352.41584645669315,441.0423460846923,241.23136072834674,544.9900799801605,0.33289719425669334,0.2883274062122468,0.3898904640331794,0.2708651950916872,12.068897637795295,13.849959699919417,9.733206200787409,15.494884989769997,7.0292960889653795,6.886873874767119,6.841645898815969,6.9770273951006425,0.006082903157017266,0.00527315110058332,0.0073193106591291366,0.004775956541807072,0.07799296863831551,0.07261646576764336,0.08555296990244779,0.06910829575244257,0.9680880046453076,0.960003678873651,0.9783085830924614,0.9505737126537629
flip_v_uru_train (85).jpg,Uru,352.41584645669315,441.0423460846923,241.23136072834674,544.9900799801605,0.33289719425669334,0.2883274062122468,0.3898904640331794,0.2708651950916872,12.068897637795295,13.849959699919417,9.733206200787409,15.494884989769997,7.0292960889653795,6.886873874767119,6.841645898815969,6.9770273951006425,0.006082903157017266,0.00527315110058332,0.0073193106591291366,0.004775956541807072,0.07799296863831551,0.07261646576764336,0.08555296990244779,0.06910829575244257,0.9680880046453076,0.960003678873651,0.9783085830924614,0.9505737126537629
blur_uru_train (85).jpg,Uru,167.89763779527576,273.6184512369028,114.06231545275593,217.1458242916485,0.40580426486509674,0.3569379638558734,0.4706355411841015,0.3844640448594411,8.392962598425203,10.826089652179322,6.643393208661416,9.543741087482182,6.6699153738497525,6.5945535533916395,6.450466624377592,6.4937662365210755,0.008873675034947754,0.007284076630277407,0.010657599562269436,0.008121028332080844,0.094200185960261,0.0853468021092613,0.10323565063615106,0.09011674834391688,0.9848308771129605,0.9752460260328157,0.9897733320866919,0.9803562903014185
uru_train (86).jpg,Uru,241.0145792322839,544.7152334304668,353.07228100393723,442.54380308760636,0.391524306518217,0.2718061393675105,0.33245638291222507,0.2906518419622313,9.738250492126003,15.486514973029964,12.059362696850402,13.864157728315464,6.839789040197864,6.975254762806351,7.028185657254708,6.887957672456189,0.00733252693312029,0.004792468509854888,0.006104809817041515,0.005281704034795018,0.08563017536546501,0.06922765711660975,0.0781332823900386,0.0726753330559621,0.9783151367504744,0.9505691510406543,0.9680094440282635,0.9598432585450927
